"","X","Year","Length_Category","Sector","SAUP","GearCode","NV","GT","P","NVActive","GTActive","PActive","NomEffort","NomEffortActive","CreepLinCompounded","CreepLogCompounded","Family","Code","EffEffortLin","EffEffortLog","Sector2"
"917",137767,1970,"6-12m","UP",534,"OT",2,5.923045,0,1.446,4.282361535,0,496.5882,359.0332686,98.418442789304,16.0158248163407,"OT",137767,985.322573515435,576.12089617062,"AUP"
"918",137814,1970,"Less than 6m","UP",534,"OT",15,12.820236,0,10.845,9.269030628,0,3752.703,2713.204269,98.418442789304,16.0158248163407,"OT",137814,7446.0548551075,4353.72933835756,"AUP"
"919",142363,1970,"6-12m","UP",626,"OT",11,88.4543,0,7.953,63.9524589,0,1981.2541,1432.4467143,80.5514715108255,14.9730079278924,"OT",142363,3577.18343191856,2277.90743346469,"AUP"
"920",142431,1970,"Less than 6m","UP",626,"OT",30,75.91072,0,21.69,54.88345056,0,5419.554,3918.337542,80.5514715108255,14.9730079278924,"OT",142431,9785.0844963238,6231.02425007641,"AUP"
"921",161864,1970,"6-12m","APW",534,"PL",6,20.853606,115.8747,4.338,15.077157138,83.7774081,23758.68,17177.52564,372.375338566786,49.6209694912164,"HL",161864,112230.145088999,35547.9673543157,"AUP"
"922",161932,1970,"Less than 6m","APW",534,"PL",12,13.710368,81.17223,8.676,9.912596064,58.68752229,16685.467,12063.592641,372.375338566786,49.6209694912164,"HL",161932,78818.0312326994,24964.957489537,"AUP"
"923",162000,1970,"6-12m","UP",534,"PL",5,14.623912,0,3.615,10.573088376,0,1241.4705,897.5831715,372.375338566786,49.6209694912164,"HL",162000,5864.40047758177,1857.50019804745,"AUP"
"924",162058,1970,"Less than 6m","UP",534,"PL",34,29.064319,0,24.582,21.013502637,0,8506.128,6149.930544,372.375338566786,49.6209694912164,"HL",162058,40180.8509389242,12726.9511797638,"AUP"
"925",165051,1970,"6-12m","UP",626,"PL",26,209.41691,0,18.798,151.40842593,0,4682.964,3385.782972,2507.41763647778,76.7803756436376,"HL",165051,122104.429245905,8278.56135045632,"AUP"
"926",165119,1970,"Less than 6m","UP",626,"PL",64,161.9429,0,46.272,117.0847167,0,11561.72,8359.12356,2507.41763647778,76.7803756436376,"HL",165119,301462.326360179,20438.8520468656,"AUP"
"927",210840,1970,"6-12m","APW",534,"SE",2,6.951203,38.66553,1.446,5.025719769,27.95517819,7927.891,5731.865193,352.11133711647,154.227391956748,"SN",210840,35842.8940052363,20154.8705264737,"AUP"
"928",210908,1970,"6-12m","UP",534,"SE",3,8.700866,0,2.169,6.290726118,0,744.8823,538.5499029,352.11133711647,154.227391956748,"SN",210908,3367.69732647392,1893.69484443744,"AUP"
"929",214148,1970,"6-12m","UP",626,"SE",12,96.77011,0,8.676,69.96478953,0,2161.3681,1562.6691363,352.11133711647,154.227391956748,"SN",214148,9771.79021691884,5494.78975121512,"AUP"
"930",214207,1970,"Less than 6m","UP",626,"SE",1,2.530357,0,0.723,1.829448111,0,180.6518,130.6112514,352.11133711647,154.227391956748,"SN",214207,816.747268504971,459.26635966292,"AUP"
"931",233239,1970,"6-12m","APW",534,"TP",11,37.90862,211.6565,7.953,27.40793226,153.0276495,43397.57,31376.44311,95.053851309444,17.6341296643258,"TP",233239,84648.6316597119,51050.3537649666,"AUP"
"932",233307,1970,"Less than 6m","APW",534,"TP",12,13.710368,81.17223,8.676,9.912596064,58.68752229,16685.467,12063.592641,95.053851309444,17.6341296643258,"TP",233307,32545.6459924664,19627.8038858783,"AUP"
"933",233375,1970,"6-12m","UP",534,"TP",18,52.20519,0,13.014,37.74435237,0,4469.294,3231.299562,95.053851309444,17.6341296643258,"TP",233375,8717.5300733419,5257.41509903993,"AUP"
"934",233443,1970,"Less than 6m","UP",534,"TP",64,54.69821,0,46.272,39.54680583,0,16011.535,11576.339805,95.053851309444,17.6341296643258,"TP",233443,31231.1156712596,18835.0298431489,"AUP"
"935",236295,1970,"6-12m","UP",626,"TP",66,548.8436,0,47.718,396.8139228,0,11887.53,8594.68419,95.053851309444,17.6341296643258,"TP",236295,23187.0850905655,13983.7924540856,"AUP"
"936",236363,1970,"Less than 6m","UP",626,"TP",13,32.89465,0,9.399,23.78283195,0,2348.474,1697.946702,95.053851309444,17.6341296643258,"TP",236363,4580.78898400095,2762.60695029298,"AUP"
"937",264082,1970,"Less than 6m","APW",534,"TR",7,9.253034,54.14466,5.061,6.689943582,39.14658918,11101.7,8026.5291,468.297650860343,241.480443148021,"DT",264082,63090.7003055627,37910.1343569638,"AUP"
"938",267122,1970,"6-12m","UP",626,"TR",4,30.24361,0,2.892,21.86613003,0,720.4561,520.8897603,1121.01718408313,61.0512109547712,"DT",267122,8796.89278477514,1160.30327344752,"AUP"
"939",267189,1970,"Less than 6m","UP",626,"TR",4,10.12143,0,2.892,7.31779389,0,722.6073,522.4450779,1121.01718408313,61.0512109547712,"DT",267189,8823.15930643913,1163.76780709758,"AUP"
"940",31006,1971,"12-24m","APW",534,"GN",1,47.79321,138.2782,0.723,34.55449083,99.9751386,27394.24,19806.03552,321.469524918107,222.28517289338,"NT",31006,115458.373182926,88287.5737468275,"AUP"
"941",31044,1971,"6-12m","APW",534,"GN",15,52.45702,284.118,10.845,37.92642546,205.417314,58254.9,42118.2927,321.469524918107,222.28517289338,"NT",31044,245526.650271518,187746.905183866,"AUP"
"942",31112,1971,"Less than 6m","APW",534,"GN",7,8.392244,49.55776,5.061,6.067592412,35.83026048,10178.052,7358.731596,321.469524918107,222.28517289338,"NT",31112,42897.3874103179,32802.3524853781,"AUP"
"943",31180,1971,"6-12m","UP",534,"GN",2,6.290451,0,1.446,4.547996073,0,496.5882,359.0332686,321.469524918107,222.28517289338,"NT",31180,2092.96792733938,1600.43013893812,"AUP"
"944",31241,1971,"Less than 6m","UP",534,"GN",35,29.928495,0,25.305,21.638301885,0,8756.308,6330.810684,321.469524918107,222.28517289338,"NT",31241,36905.1697279662,28220.2823768769,"AUP"
